ML Catalog Number,Format,Common Name,Scientific Name,Background Species,Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Behaviors,Playback,Captive,Collected,Specimen ID,Home Archive Catalog Number,Recorder,Microphone,Accessory,Partner Institution,eBird Checklist ID,Unconfirmed,Air Temp(°C),Water Temp(°C),Media notes,Observation Details,Parent Species,eBird Species Code,Taxon Category,Taxonomic Sort,Recordist 2,Average Community Rating,Number of Ratings,Asset Tags,Original Image Height,Original Image Width
412938601,Photo,Western Bluebird,Sialia mexicana,,Gretchen Framel,2022-02-04,2022,2,4,1230,United States,US-CA-093,California,Siskiyou,Lake Siskiyou,41.2767048,-122.3394166,"",,Unspecified,"","",,,,,,,S102030639,"",,,,,Sialia mexicana,wesblu,Species,27195,,2.00,1,,1996,1797
412938531,Photo,Western Bluebird,Sialia mexicana,,Gretchen Framel,2022-02-04,2022,2,4,1230,United States,US-CA-093,California,Siskiyou,Lake Siskiyou,41.2767048,-122.3394166,"",,Unspecified,"","",,,,,,,S102030639,"",,,,,Sialia mexicana,wesblu,Species,27195,,3.00,1,,1413,2163
412937511,Photo,Western Bluebird,Sialia mexicana,,Gretchen Framel,2022-02-04,2022,2,4,1230,United States,US-CA-093,California,Siskiyou,Lake Siskiyou,41.2767048,-122.3394166,"",,Unspecified,"","",,,,,,,S102030639,"",,,,,Sialia mexicana,wesblu,Species,27195,,2.00,1,,1974,1723
412923841,Photo,Western Bluebird,Sialia mexicana,,Andy Frank,2022-01-26,2022,1,26,846,United States,US-CA-065,California,Riverside,Palm Springs--The Wellness Park/Ruth Hardy Park,33.8357914,-116.5393424,"",,Unspecified,"","",,,,,,,S101485487,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,573,800
412906351,Photo,Western Bluebird,Sialia mexicana,,Tracy  Drake,2022-02-04,2022,2,4,703,United States,US-CA-037,California,Los Angeles,Madrona Marsh,33.8286500,-118.3432800,"",,Unspecified,"","",,,,,,,S102008006,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,1677,2279
412906331,Photo,Western Bluebird,Sialia mexicana,,Tracy  Drake,2022-02-04,2022,2,4,703,United States,US-CA-037,California,Los Angeles,Madrona Marsh,33.8286500,-118.3432800,"",,Unspecified,"","",,,,,,,S102008006,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,2358,3440
412906321,Photo,Western Bluebird,Sialia mexicana,,Tracy  Drake,2022-02-04,2022,2,4,703,United States,US-CA-037,California,Los Angeles,Madrona Marsh,33.8286500,-118.3432800,"",,Unspecified,"","",,,,,,,S102008006,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,1248,1825
412901271,Photo,Western Bluebird,Sialia mexicana,,Sam Larkin,2022-02-04,2022,2,4,825,United States,US-CA-079,California,San Luis Obispo,Atascadero Lake,35.4646547,-120.6667256,"",,Unspecified,"","",,,,,,,S102023690,"",,,,,Sialia mexicana,wesblu,Species,,,.00,0,,4000,6000
412865361,Photo,Western Bluebird,Sialia mexicana,,Connie Haile,2022-02-03,2022,2,3,901,United States,US-CA-097,California,Sonoma,Ellis Creek Water Recyling Facility,38.2251678,-122.5838828,"",,Unspecified,"","",,,,,,,S101992805,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,1680,1996
412842311,Photo,Western Bluebird,Sialia mexicana,,Jon Tveten,2022-02-04,2022,2,4,800,United States,US-CA-071,California,San Bernardino,Nanofarm Yard,34.0378535,-117.1770756,"",,Unspecified,"","",,,,,,,S102007881,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,2211,2728
412752891,Photo,Western Bluebird,Sialia mexicana,,Elizabeth Crouthamel,2022-02-03,2022,2,3,901,United States,US-CA-097,California,Sonoma,Ellis Creek Water Recyling Facility,38.2251678,-122.5838828,"",,Unspecified,"","",,,,,,,S101986687,"",,,,,Sialia mexicana,wesblu,Species,27195,,3.00,1,,1096,830
412751591,Photo,Western Bluebird,Sialia mexicana,,hola avis,2022-02-03,2022,2,3,1516,United States,US-CA-059,California,Orange,Quail Hill Preserve,33.6536375,-117.7858829,"",,Unspecified,"","",,,,,,,S101986597,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,3456,4608
412751581,Photo,Western Bluebird,Sialia mexicana,,hola avis,2022-02-03,2022,2,3,1516,United States,US-CA-059,California,Orange,Quail Hill Preserve,33.6536375,-117.7858829,"",,Unspecified,"","",,,,,,,S101986597,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,3456,4608
412751561,Photo,Western Bluebird,Sialia mexicana,,hola avis,2022-02-03,2022,2,3,1516,United States,US-CA-059,California,Orange,Quail Hill Preserve,33.6536375,-117.7858829,"",,Unspecified,"","",,,,,,,S101986597,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,3456,4608
412751541,Photo,Western Bluebird,Sialia mexicana,,hola avis,2022-02-03,2022,2,3,1516,United States,US-CA-059,California,Orange,Quail Hill Preserve,33.6536375,-117.7858829,"",,Unspecified,"","",,,,,,,S101986597,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,3456,4608
412714831,Photo,Western Bluebird,Sialia mexicana,,Dan Brown,2022-02-03,2022,2,3,1044,United States,US-CA-067,California,Sacramento,American River Parkway--Mayhew Drain area,38.5712869,-121.3544011,"",,Unspecified,"","",,,,,,,S101960895,"",,,,,Sialia mexicana,wesblu,Species,27195,,3.50,2,,1667,2500
412704031,Photo,Western Bluebird,Sialia mexicana,,Andy Frank,2022-01-24,2022,1,24,1429,United States,US-CA-065,California,Riverside,"Via Escuela, Palm Springs",33.8485410,-116.5503300,"",,Unspecified,"","",,,,,,,S101386338,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,572,800
412704021,Photo,Western Bluebird,Sialia mexicana,,Andy Frank,2022-01-24,2022,1,24,1429,United States,US-CA-065,California,Riverside,"Via Escuela, Palm Springs",33.8485410,-116.5503300,"",,Unspecified,"","",,,,,,,S101386338,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,572,800
412697591,Photo,Western Bluebird,Sialia mexicana,,Mark Hays,2022-01-27,2022,1,27,859,United States,US-CA-079,California,San Luis Obispo,Mentone Basin Park,35.1155206,-120.6132531,Adult Male – 1,Foraging or Eating,Unspecified,"","",,,,,,,S101533505,"",,,,,Sialia mexicana,wesblu,Species,27195,,2.00,1,"",2005,2831
412687461,Photo,Western Bluebird,Sialia mexicana,,Mike Marin,2022-01-28,2022,1,28,827,United States,US-CA-059,California,Orange,Laguna Niguel Regional Park,33.5494066,-117.7098370,"",,Unspecified,"","",,,,,,,S101587866,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,1014,1420
412687381,Photo,Western Bluebird,Sialia mexicana,,Mike Marin,2022-01-28,2022,1,28,827,United States,US-CA-059,California,Orange,Laguna Niguel Regional Park,33.5494066,-117.7098370,"",,Unspecified,"","",,,,,,,S101587866,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,722,1011
412684681,Photo,Western Bluebird,Sialia mexicana,,Mike Marin,2022-02-02,2022,2,2,1003,United States,US-CA-059,California,Orange,"Arbor Park, Los Alamitos",33.7834865,-118.0499354,"",,Unspecified,"","",,,,,,,S101908646,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,1408,1971
412677031,Photo,Western Bluebird,Sialia mexicana,,Becky Kitto,2022-02-03,2022,2,3,826,United States,US-CA-037,California,Los Angeles,"My YARD,  2744 West Avenue O 4, Palmdale, California, US (34.612, -118.18)",34.6122768,-118.1802961,"",,Unspecified,"","",,,,,,,S101950881,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,2912,3072
412677011,Photo,Western Bluebird,Sialia mexicana,,Becky Kitto,2022-02-03,2022,2,3,826,United States,US-CA-037,California,Los Angeles,"My YARD,  2744 West Avenue O 4, Palmdale, California, US (34.612, -118.18)",34.6122768,-118.1802961,"",,Unspecified,"","",,,,,,,S101950881,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,2760,3448
412676961,Photo,Western Bluebird,Sialia mexicana,,Becky Kitto,2022-02-03,2022,2,3,826,United States,US-CA-037,California,Los Angeles,"My YARD,  2744 West Avenue O 4, Palmdale, California, US (34.612, -118.18)",34.6122768,-118.1802961,"",,Unspecified,"","",,,,,,,S101950881,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,3544,3752
412671831,Photo,Western Bluebird,Sialia mexicana,,Jeff Miller,2022-02-03,2022,2,3,1008,United States,US-CA-079,California,San Luis Obispo,Laguna Lake,35.2656069,-120.6903817,"",,Unspecified,"","",,,,,,,S101961322,"",,,,,Sialia mexicana,wesblu,Species,27195,,.00,0,,3456,4608
